Date,SPY_return,SPY_vol_5,SPY_vol_20,SPY_vol_60
2015-07-06,-0.0028498174949154616,0.010976403493615783,0.0073896664120312395,0.006476344649468291
2015-07-07,0.006268688556887429,0.004602463315936963,0.007409914722280662,0.006489185657322499
2015-07-08,-0.016919398243111096,0.009874032481827708,0.008334578774310214,0.006821744926009105
2015-07-09,0.0018074108387806675,0.008746303733726873,0.007818871012908771,0.006821190753360666
2015-07-10,0.0125129242272173,0.011106186818043994,0.008353984692256927,0.006993070910007115
2015-07-13,0.010976627937892123,0.01186366631175128,0.008577575765663785,0.007139112509419415
2015-07-14,0.004328941358938401,0.011758412713746409,0.008557241481693172,0.006994736136334615
2015-07-15,-0.00033260434532945683,0.005647062096784381,0.008483143129880924,0.006899003673071246
2015-07-16,0.007992199733522916,0.00519726588097529,0.008652216378411957,0.00697044012365747
2015-07-17,0.000847627681794617,0.004757116590777415,0.008347146877124395,0.006944616899734985
2015-07-20,0.0005175744375713227,0.0034658153139857416,0.008276013170152089,0.006938257567085605
2015-07-21,-0.003959387156516543,0.004345034765877179,0.00825398515930678,0.0069529907199570315
2015-07-22,-0.0017958722555383704,0.004504676191095338,0.008261138936247123,0.006935112777666536
2015-07-23,-0.005645778417774708,0.002811559801066817,0.008194379946351808,0.006962881175976176
2015-07-24,-0.010426273761793857,0.00415122891730122,0.008495805980449805,0.007072546772864251
2015-07-27,-0.0058341716479132005,0.003181584908774352,0.008580209583505171,0.006992240640076506
2015-07-28,0.012208042057513906,0.008666867221836643,0.007579247452985737,0.007031981374483871
2015-07-29,0.006855632806848355,0.009605200836716187,0.0076912919425646984,0.00707868673610226
2015-07-30,0.00023719515413862615,0.009178618640818783,0.007523916459307727,0.006914217284719327
2015-07-31,-0.0015188833410442544,0.007139446095925262,0.0075323279855164455,0.0068945248540284165
2015-08-03,-0.0033789573808877577,0.006487047914951454,0.007546603484912467,0.006892967636985033
2015-08-04,-0.0019559862012145275,0.004018543891422732,0.0074528159877939515,0.00668527145697699
2015-08-05,0.003289717874898302,0.0025600329895680836,0.0062673365441654125,0.006670561502333015
2015-08-06,-0.008221588891948,0.004128755079379807,0.006619003233152572,0.006744551468333297
2015-08-07,-0.001921411811495617,0.004112215137481834,0.006040281022682596,0.006748789864277145
2015-08-10,0.012520744348328483,0.007745135605679469,0.006194347961328615,0.006810587209226007
2015-08-11,-0.009064174429477746,0.008926496462218585,0.0064423686882731125,0.006907314922781194
2015-08-12,0.0011972486222551978,0.00874102145751545,0.006453275380330106,0.0068961669906841645
2015-08-13,-0.0012450144207802993,0.007828810868658826,0.006143961664013476,0.006897360294187975
2015-08-14,0.0036355686853298697,0.007829503245998116,0.006216060167330903,0.006915402823801163
2015-08-17,0.005571121079106016,0.0056876110430549125,0.006370044317752434,0.006944123311321357
2015-08-18,-0.002900905540278786,0.003457633184194197,0.006343893938668882,0.006947223413832277
2015-08-19,-0.00793687620932313,0.0053749341846164944,0.006558977224831496,0.006882143557441595
2015-08-20,-0.021102424309702314,0.010695954442924394,0.007935296613641235,0.007281677400347118
2015-08-21,-0.03056464588359169,0.014436642569480792,0.010107903667473111,0.00824463715012879
2015-08-24,-0.0430192873605487,0.01638985537241498,0.013576879285265726,0.009844719125236373
2015-08-25,-0.011837551703502754,0.014256895937680583,0.013087819480101529,0.009917638221871278
2015-08-26,0.037674994034825604,0.03099059193989056,0.016096173232302027,0.011159637847725572
2015-08-27,0.024434099141415172,0.03475888788384888,0.01729804987808424,0.011634859696220544
2015-08-28,5.0108188352564775e-05,0.0316091549377553,0.0173078029847465,0.011593239728753079
2015-08-31,-0.0081121222969349,0.021598832176993026,0.017349327084942558,0.011631126301407418
2015-09-01,-0.03030159585907017,0.026868459820076063,0.018388341350436706,0.012218520587884472
2015-09-02,0.018802990243476262,0.02196487669678631,0.019044930628463956,0.012491008180701042
2015-09-03,0.000716254143012154,0.017797746977213993,0.019036059298009035,0.012377849845223237
2015-09-04,-0.015252595057389476,0.01828589549318887,0.019222519394687106,0.01249567439910433
2015-09-08,0.024820092825299653,0.023025180040753785,0.019956112315085223,0.012919988267864585
2015-09-09,-0.013461621273422325,0.018269718749442138,0.020047885102133612,0.013014085199996545
2015-09-10,0.005426882273660402,0.016269959822821378,0.02012156853318551,0.013014006513327613
2015-09-11,0.004534312924030107,0.0163748517876639,0.020192949137401342,0.013029778464703344
2015-09-14,-0.003717869487026911,0.014134365923335489,0.020133756631442776,0.012947488881160983
2015-09-15,0.01242196810877617,0.009923941956690325,0.020349903356812454,0.013060366447607559
2015-09-16,0.008629537714771377,0.00599179116787462,0.02051451879603211,0.013096159948656056
2015-09-17,-0.002250396069803996,0.006914682999139202,0.02047295565743751,0.0130953903112968
2015-09-18,-0.016476739533207177,0.011388103732225114,0.020272194303043636,0.013223305571921945
2015-09-21,0.005154355600919907,0.01140945391616625,0.019154137960888617,0.013245737307586608
2015-09-22,-0.013064391042775103,0.010993257850108054,0.016624614044303713,0.013336145415337192
2015-09-23,-0.0016002178653307568,0.008900612251676798,0.016350617553302155,0.013076324746606296
2015-09-24,-0.0036219070476092917,0.008790195646100885,0.014042507743299007,0.013074966548113196
2015-09-25,-0.00025930447980327596,0.0066544266392250095,0.012798269006405951,0.013022208739223377
2015-09-28,-0.0254179157735001,0.010558561478574448,0.013870755673576473,0.013394128785733475
2015-09-29,0.0005848867915455546,0.010935783056195638,0.013826811381513975,0.013395785327673645
2015-09-30,0.018486551958741954,0.01565590515594663,0.012882626197064304,0.013606847804115094
2015-10-01,0.0026058306935883547,0.015746609232405083,0.012140873205409302,0.013459191713413404
2015-10-02,0.014827018952456479,0.017249742397965173,0.012621110740334044,0.013608622292799612
2015-10-05,0.017638627650739182,0.00856673295789758,0.012655670607345767,0.013708939816673194
2015-10-06,-0.0034320576041816098,0.009858512133493853,0.01146758136837049,0.013627717476828576
2015-10-07,0.008157349307346377,0.008650387745283435,0.011110477570886242,0.013661505589074726
2015-10-08,0.008985994265110481,0.008117409009791444,0.011205935229219565,0.013720097806835628
2015-10-09,0.0005962290136285188,0.00816141728914413,0.0111864150367796,0.013674059632651546
2015-10-12,0.0009433328874282722,0.005333787441386687,0.011122277251464634,0.013674260409202043
2015-10-13,-0.006322235018619222,0.00628389265184435,0.010954880951052811,0.01369162148274484
2015-10-14,-0.004805474798728562,0.006020468934678979,0.010855044174025531,0.013695250371558504
2015-10-15,0.015237752575589174,0.008516368161350646,0.011354027626700994,0.013852522582940499
2015-10-16,0.004536536290477308,0.008636103048966226,0.010608097513439054,0.013852534525114977
2015-10-19,0.0004916096868230539,0.008651197751647802,0.010585448213248886,0.013791115147867206
2015-10-20,-0.0012792783388366424,0.007705827489718204,0.010032204266980862,0.013772596432473302
2015-10-21,-0.006222834171864317,0.008074470826723806,0.010179388956405256,0.013696195292331525
2015-10-22,0.016752478588067797,0.008675431074914218,0.010589287079140142,0.01384531177389394
2015-10-23,0.010901987366660575,0.009418945308788968,0.010696204617245056,0.013921293287486437
2015-10-26,-0.002460361890443073,0.009789166884760418,0.008395474454633019,0.013923361473365323
2015-10-27,-0.0019345779908473682,0.009873812978806686,0.008480697070464302,0.013919007710102847
2015-10-28,0.011310833135220286,0.008634347674705617,0.008004504418602012,0.013995305683776603
2015-10-29,-0.00057465330253506,0.007025821947287156,0.008071796778654668,0.013989044453907765
2015-10-30,-0.004319410046641459,0.006243013879205361,0.00787398739509552,0.013959270708303714
2015-11-02,0.011761937446535788,0.007684951094776246,0.0074027680529230346,0.014038022916132797
2015-11-03,0.002895197248045712,0.0071558704112698115,0.007250829892806359,0.01395050251365483
2015-11-04,-0.0030378896431501757,0.006440031616163543,0.007282696962653518,0.01390487511712746
2015-11-05,-0.000998725958242405,0.006474335385440518,0.007168483457733753,0.013905151616934943
2015-11-06,-0.0005238163685319695,0.005848873161363247,0.007185809217488735,0.013904206854489152
2015-11-09,-0.00937519869627457,0.004538691835186436,0.007631181058811244,0.01395103681919819
2015-11-10,0.002304206333667219,0.004377394248683383,0.007400027254625485,0.013935209636485951
2015-11-11,-0.003939687370038024,0.004432278197660919,0.007360343291417803,0.01393942466470901
2015-11-12,-0.014058173768851686,0.006626359050871952,0.0075166606742970606,0.014019979351626433
2015-11-13,-0.011291508759387751,0.0065084576711072996,0.007904872600944066,0.013827891592955418
2015-11-16,0.015092135144034872,0.011677378145195934,0.008612654019674431,0.013367727904158359
2015-11-17,-0.0007294322052667242,0.011449837265176174,0.008607383002174646,0.012074195749461314
2015-11-18,0.015741439515198057,0.014112999101006338,0.009082161084610177,0.012085308390435083
2015-11-19,-0.0008627517666804391,0.011617878366849903,0.008369279387972946,0.011138450141851004
2015-11-20,0.0036373590125219463,0.008274506290270359,0.0080594570365191,0.01072058321740558
2015-11-23,-0.0011467035486393798,0.007215215033403395,0.008039975039308889,0.01072331514899393
2015-11-24,0.001337823150488195,0.006979984318610807,0.008021150639090582,0.010658118831796421
2015-11-25,-0.0001433145873019355,0.0019689310478495725,0.0076196070070360875,0.009834119968625422
2015-11-27,0.0011461153342297065,0.0018028413527905488,0.0076214404446116315,0.009569585199691933
2015-11-30,-0.004160127880464331,0.0022352743566697933,0.007616579021218039,0.009594882562249989
2015-12-01,0.009490503936513612,0.004968183045788871,0.007449940251029834,0.009406952119280066
2015-12-02,-0.010257620745897344,0.007260319891291385,0.007761338409051164,0.009020376031286829
2015-12-03,-0.014101778825164913,0.009338216876232597,0.008319323975657242,0.00903812994592144
2015-12-04,0.019315563804672156,0.01400473011500196,0.009494785939105145,0.00932699493845308
2015-12-07,-0.00607762612201188,0.014174317919856582,0.009587785092883326,0.009363603692122878
2015-12-08,-0.006741843839937333,0.013188445831722665,0.009475524275388942,0.009397734086330723
2015-12-09,-0.007810244079962907,0.012921018802560308,0.009599872092613544,0.009343469155503766
2015-12-10,0.0025779719642355756,0.011432491041969787,0.009597520359456109,0.009288421520637866
2015-12-11,-0.01957157662738872,0.00790537221266664,0.010076143498818123,0.009639581320213069
2015-12-14,0.005039733274933711,0.009760003301671623,0.009833832810336568,0.009403544203953005
2015-12-15,0.010443237320685342,0.011914034025564766,0.009510145847988304,0.00947128092722613
2015-12-16,0.014525828730484311,0.013240782739638426,0.010056758239352025,0.009460865953130029
2015-12-17,-0.015355222270745861,0.015487510582995983,0.009999402621745843,0.009692970443615008
2015-12-18,-0.017975577013665152,0.015017963416685445,0.010700421776832631,0.009980391532324615
2015-12-21,0.008215205223997957,0.01538221723925585,0.010870273705922818,0.010026401737286174
2015-12-22,0.009033289320241968,0.015153459254964146,0.011126095586107776,0.009467853107969854
2015-12-23,0.012307302111335206,0.014633981763894178,0.011513803653854368,0.009570750960966058
2015-12-24,-0.001651721685913838,0.012315580957112389,0.011516249799399697,0.009318808558690416
2015-12-28,-0.0022876552917614613,0.006657344776899792,0.011514750960279579,0.009328400695765961
2015-12-29,0.010615129927563508,0.007013013356314748,0.011756039173386211,0.009239514591810322
2015-12-30,-0.007112842038222377,0.008580855876874852,0.011635201825871504,0.009040183099319237
2015-12-31,-0.010053629932219622,0.007910428152157442,0.011626601217397798,0.00913160770203022
2016-01-04,-0.01407812435371519,0.009522828345751553,0.011625181552466857,0.009269998000060115
2016-01-05,0.001689979126289709,0.009920405223670832,0.01064412397367403,0.00920082752935917
2016-01-06,-0.012694708725629637,0.006262430296444206,0.010886987053981485,0.009347775449914239
2016-01-07,-0.02428379496835477,0.009311679621113437,0.011940965320079879,0.00985326199411457
2016-01-08,-0.011037229423812002,0.009273654511364722,0.012031957028939078,0.009918818600506309
2016-01-11,0.0009895369854650434,0.010787022984316021,0.011997818870394762,0.009905470751153625
2016-01-12,0.008035811009759905,0.01259148697212152,0.011591788632605616,0.00975385125823473
2016-01-13,-0.025257171957621366,0.01486154495713915,0.012590071312832154,0.010232856309390349
2016-01-14,0.01628355798818727,0.016327252138736988,0.012987002037622047,0.010475469007395254
2016-01-15,-0.021699994605948562,0.018342524136215607,0.012939471265243665,0.010815340829287291
2016-01-19,0.0013303197778810367,0.018367845881530905,0.012760849916376136,0.010799908645694092
2016-01-20,-0.012897870799558139,0.017213588171865635,0.012515939353706878,0.010647372643091808
2016-01-21,0.005586915225904345,0.01507816151216672,0.012397176111976575,0.010563589957210696
2016-01-22,0.02030718945703076,0.016368694411008525,0.013241782665910426,0.010936800327027598
2016-01-25,-0.015231959843914305,0.014522129973545525,0.012962831877945636,0.01108395013879192
2016-01-26,0.013551100856043717,0.015811293668130003,0.013580327863034512,0.011131526414822086
2016-01-27,-0.010942791571987524,0.015360372695217159,0.013663481963385418,0.011197701119653587
2016-01-28,0.005195533339654281,0.015342677671092535,0.013402418128884486,0.01122646344184251
2016-01-29,0.024084891417705832,0.01648465618717958,0.0148354376338242,0.011580020854246467
2016-02-01,-0.0003614572526678255,0.0133396907581042,0.01475290012024269,0.011567759709119047
2016-02-02,-0.018186624500758142,0.016261114299389378,0.01494885805785503,0.011769206141551546
2016-02-03,0.005977052004735046,0.01514796931703537,0.015046697196202984,0.01180946909500814
2016-02-04,0.0015670928670935146,0.015123860395795254,0.014878248316424791,0.01181538429990311
2016-02-05,-0.019233947988775042,0.011791349708012731,0.014515925059322265,0.011994899251098996
2016-02-08,-0.013552517416930643,0.011676205201817665,0.014612593065484517,0.012081858527747695
2016-02-09,5.4131694051967686e-05,0.0107808901896675,0.014604949905722774,0.012081214755757245
2016-02-10,-0.0008634382665546958,0.00937619942174206,0.014424947334384989,0.011973812736019229
2016-02-11,-0.013093475141737438,0.008512136503448835,0.01363720257409945,0.012000826978248265
2016-02-12,0.020407159401785616,0.013805571118436704,0.013949510233209459,0.012144914572944311
2016-02-16,0.016737658515228838,0.013790852631543778,0.013650159900024,0.012371327621838426
2016-02-17,0.016202887266315462,0.01432648460702935,0.014094409334301757,0.012382192469216237
2016-02-18,-0.004104552980752174,0.014883392920682723,0.013762587659205974,0.012387690680249693
2016-02-19,-0.00046841743589277386,0.011184886487367469,0.013739281372941977,0.012371444859427344
2016-02-22,0.014375294456373287,0.0100125926337684,0.013368724859633327,0.012536737267469816
2016-02-23,-0.012710180346184426,0.012373828543807912,0.013217561744703607,0.012621687522864116
2016-02-24,0.004565286134659155,0.010069222511820929,0.01292627679496632,0.01264371633992184
2016-02-25,0.012039169493854394,0.010849244500951627,0.012850366733137409,0.012756217730320157
2016-02-26,-0.0023040779914615143,0.011048875562444433,0.012859527976942764,0.012750809892721447
2016-02-29,-0.007873422578615931,0.009832800955405247,0.0118595203702057,0.01270508495578527
2016-03-01,0.02323496983102175,0.01221659592014264,0.012949618587473968,0.013036894431448912
2016-03-02,0.0044826858501309935,0.012218962386968919,0.012135610850359305,0.012934799580232543
2016-03-03,0.003911886520660872,0.011731609992752808,0.012111187526677801,0.01268641320470449
2016-03-04,0.0032478959670414298,0.011202202811775345,0.01211262466321958,0.012676564970204657
2016-03-07,0.0007982461697766009,0.009109010459214703,0.011021440371164095,0.012651461232286868
2016-03-08,-0.0109780398747307,0.006455091591461388,0.0108281540755625,0.012689372024513675
2016-03-09,0.004927706783393978,0.006529943998046278,0.010804107037963325,0.012702570202346563
2016-03-10,0.0008018146655709216,0.006251788620156032,0.010774056618158145,0.012452189375591812
2016-03-11,0.016008434986211486,0.009690607861582658,0.010341721459420066,0.01260839325069925
2016-03-14,-0.0012830218242874546,0.00981575760363815,0.00978131525007536,0.012535823975682068
2016-03-15,-0.0016310756788619687,0.007325199851573893,0.009384647126680298,0.012388817257944754
2016-03-16,0.005770366428701149,0.007368211934866075,0.008899027246292265,0.01225540576295797
2016-03-17,0.006324019041064245,0.007193270054952343,0.008787835011746023,0.012051977897939811
2016-03-18,0.003921874401394512,0.0038289902553338864,0.008747116176193358,0.012017364054349972
2016-03-21,0.0014183744360237107,0.003293673679218889,0.008361329616297833,0.011963747682295313
2016-03-22,-0.00053780060515735,0.002909976893139511,0.007584981992064184,0.011857538037565535
2016-03-23,-0.00662173569241837,0.004936197763480821,0.007896152067667528,0.011886363674897753
2016-03-24,-0.00044315934168625236,0.003895579386565049,0.00761430086899542,0.011883035699755486
2016-03-28,0.0005908354907232664,0.0031794834253349833,0.007552260728861482,0.01180022781747208
2016-03-29,0.00920780839836569,0.005667922626681795,0.007302508720034198,0.011827469621646937
2016-03-30,0.0043782672582441794,0.005878555634807975,0.005590483870518635,0.011765719234114517
2016-03-31,-0.0024298678077485374,0.004605625238238331,0.005656187691805632,0.011620317798292605
2016-04-01,0.006788441789492405,0.0046791132696574035,0.005746713956146715,0.011648111979852768
2016-04-04,-0.0032428962164380163,0.005550410442321151,0.005855551855975147,0.011529403677408822
2016-04-05,-0.01003816939735398,0.00667659436699839,0.006416719798536078,0.011146571065791226
2016-04-06,0.010862039335357617,0.008374066361051745,0.0060950566500664605,0.011106381359840895
2016-04-07,-0.012038116447587644,0.010105722561593974,0.006836613543843743,0.011239097700383711
2016-04-08,0.002692997069161149,0.009404182253875666,0.006841122577936646,0.011204184510571247
2016-04-11,-0.0023495272342296722,0.009391522045379182,0.005965411370814407,0.010672175740386867
2016-04-12,0.009269405576503477,0.009318779751137655,0.0062529087347081,0.010543746655769426
2016-04-13,0.010050276544400036,0.009124013153552565,0.006524571072133473,0.010161805713995584
2016-04-14,4.826685093618878e-05,0.005522607473224037,0.006460852389235481,0.010164131042548324
2016-04-15,-0.0011064919144599247,0.005979944993294469,0.006375426115865058,0.009988268536474077
2016-04-18,0.007002100047523371,0.005232985141467544,0.0064854450306088465,0.0099986374224279
2016-04-19,0.003149570303974621,0.004687416498475497,0.006500399222618624,0.009706876087339854
2016-04-20,0.0009518047097845185,0.0031976700471961638,0.006487217224551263,0.009449846492443384
2016-04-21,-0.005392657201564481,0.0046346586430148036,0.006413264504317608,0.009372501840092263
2016-04-22,0.0,0.0045390856444052306,0.006407332925950024,0.00922858273276259
2016-04-25,-0.0017241065454132898,0.0032039236311233836,0.006443899460239857,0.009229133198404398
2016-04-26,0.0014848894606140932,0.0027741446312785968,0.006170953455952607,0.008749676062164426
2016-04-27,0.002056188505241309,0.0029970400894793743,0.006124086223278833,0.008747252229402645
2016-04-28,-0.009117013103229408,0.004524023581659235,0.006481902950921969,0.008477511456684166
2016-04-29,-0.005413678747129792,0.004730366247100442,0.006429667931486267,0.008503877411861325
2016-05-02,0.007916831258562632,0.006701650392705644,0.0066276576168764825,0.00854607748194636
2016-05-03,-0.008741147823972928,0.007422397135111335,0.006525547549981769,0.00821660673686456
2016-05-04,-0.0055938516598399825,0.006982692114390467,0.006175675734975307,0.008029513316967279
2016-05-05,-0.0001951185241702493,0.006534360486190506,0.0055291901835897725,0.008030475068480671
2016-05-06,0.003652479425989299,0.006745377306790315,0.005555607027776587,0.008026674807041653
2016-05-09,0.0008259044008696922,0.005038654704838621,0.005521248306947245,0.007785547723884096
2016-05-10,0.012357119723341643,0.006588725211342972,0.005815958901135985,0.007529205596719809
2016-05-11,-0.009398927070727115,0.007820027022799938,0.005780413890058493,0.007413073991736124
2016-05-12,0.00029079980586367235,0.007797484492619201,0.005781573930737693,0.007158153348142845
2016-05-13,-0.008752395539399556,0.00886049588682873,0.006079360742354138,0.0072415005943430606
2016-05-16,0.009816780495311237,0.010128861788132536,0.006296526189076204,0.007323799924327318
2016-05-17,-0.009377433020082423,0.00849462744410111,0.006523777036279314,0.00724781493108452
2016-05-18,0.0002929664150126817,0.007891956210315586,0.006513901569030046,0.007024122325238016
2016-05-19,-0.003471051517513767,0.00785230311252817,0.006463568222127913,0.007034363190388868
2016-05-20,0.006297420360387008,0.007641402291681106,0.006672774306202611,0.006919883934177788
2016-05-23,-0.0013633479523085257,0.0057002020113839464,0.006670744940309074,0.0069135341960117735
2016-05-24,0.012878836933649763,0.00664603403265749,0.007331868313532467,0.006984455291713137
2016-05-25,0.006760359810412031,0.006634580001433037,0.007483694275043101,0.006406409694495292
2016-05-26,0.0002865942226432813,0.005691280638180787,0.007170712567664315,0.006390629698834366
2016-05-27,0.004290196634844752,0.005645018130956452,0.007080560058671533,0.006393807426146566
2016-05-31,-0.001904529653225864,0.005790549002208481,0.006909634770552382,0.006396834342407856
2016-06-01,0.0020470118592076153,0.0033782941238238184,0.006567159862484134,0.006398692955275935
2016-06-02,0.003039137159316049,0.002424004073942931,0.006393259516511544,0.00621189815235229
2016-06-03,-0.002991391369168173,0.003177782793839372,0.0064606288670007025,0.006213425520628266
2016-06-06,0.005075362927373556,0.0033991280881368476,0.006495881336353512,0.006235885238362113
2016-06-07,0.0015602608252633118,0.0029717354084340653,0.0064948385370343035,0.00591915190139933
2016-06-08,0.0032541413817390244,0.003050291426299208,0.005984495028082897,0.00592102848607979
2016-06-09,-0.0013663203822908481,0.0032968807077320495,0.0055050451208308844,0.005919224622742521
2016-06-10,-0.009522738049353824,0.0057256618120666986,0.006016441687340416,0.0060333827266398935
2016-06-13,-0.007741734276953524,0.0056420107593683,0.005935308447001414,0.006081401564801261
2016-06-14,-0.0019688127138505,0.005166634688936454,0.005576933510979257,0.006071023049166096
2016-06-15,-0.0013948642308064358,0.0039228290689769145,0.00511404429485978,0.006073069664529783
2016-06-16,0.00297992984040316,0.005075108652434153,0.005137947047809378,0.006082318720856263
2016-06-17,-0.0037313846681134794,0.0038872380372318685,0.005149752449555247,0.006037790772261399
2016-06-20,0.006419598823618529,0.004146511138834152,0.005156654640128004,0.006087201547285327
2016-06-21,0.002834455879026043,0.00399656939156973,0.005148091098179832,0.006094842170403688
2016-06-22,-0.001632221747390262,0.004039564682334989,0.004352942927676353,0.0059923734179921076
2016-06-23,0.012938438022508398,0.006644427442189912,0.005004831953451585,0.006189138667660345
2016-06-24,-0.03656973700955537,0.019399727961396215,0.009709535729230763,0.007815776056327108
2016-06-27,-0.018072234080361998,0.019454959091010436,0.010310677407331525,0.008098305209620191
2016-06-28,0.017875291386444458,0.022493874935476114,0.011259368087183842,0.00842981920793062
2016-06-29,0.016884031691878187,0.0246287771007508,0.011961736428437874,0.00860979937034975
